Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2015 - 2016,September - November,3,ORANGE,7225,Restaurants and Other Eating Places,120411406,36,36201637225
F,2015 - 2016,September - November,3,ORLEANS,7225,Restaurants and Other Eating Places,6655912,37,37201637225
F,2015 - 2016,September - November,3,OSWEGO,7225,Restaurants and Other Eating Places,16463037,38,38201637225
F,2015 - 2016,September - November,3,OTSEGO,7225,Restaurants and Other Eating Places,18726510,39,39201637225
F,2015 - 2016,September - November,3,PUTNAM,7225,Restaurants and Other Eating Places,24105143,40,40201637225
F,2015 - 2016,September - November,3,RENSSELAER,7225,Restaurants and Other Eating Places,38681506,41,41201637225
F,2015 - 2016,September - November,3,ROCKLAND,7225,Restaurants and Other Eating Places,94654862,42,42201637225
F,2015 - 2016,September - November,3,SARATOGA,7225,Restaurants and Other Eating Places,89688962,43,43201637225
F,2015 - 2016,September - November,3,SCHENECTADY,7225,Restaurants and Other Eating Places,40647789,44,44201637225
F,2015 - 2016,September - November,3,SCHOHARIE,7225,Restaurants and Other Eating Places,5598942,45,45201637225
F,2015 - 2016,September - November,3,SCHUYLER,7225,Restaurants and Other Eating Places,4808272,46,46201637225
F,2015 - 2016,September - November,3,SENECA,7225,Restaurants and Other Eating Places,8749167,47,47201637225
F,2015 - 2016,September - November,3,ST LAWRENCE,7225,Restaurants and Other Eating Places,22282993,48,48201637225
F,2015 - 2016,September - November,3,STEUBEN,7225,Restaurants and Other Eating Places,21771627,49,49201637225
F,2015 - 2016,September - November,3,SUFFOLK,7225,Restaurants and Other Eating Places,600679489,50,50201637225
F,2015 - 2016,September - November,3,SULLIVAN,7225,Restaurants and Other Eating Places,13168788,51,51201637225
F,2015 - 2016,September - November,3,TIOGA,7225,Restaurants and Other Eating Places,6762791,52,52201637225
F,2015 - 2016,September - November,3,TOMPKINS,7225,Restaurants and Other Eating Places,37784949,53,53201637225
F,2015 - 2016,September - November,3,ULSTER,7225,Restaurants and Other Eating Places,57839228,54,54201637225
F,2015 - 2016,September - November,3,WARREN,7225,Restaurants and Other Eating Places,40735096,55,55201637225
F,2015 - 2016,September - November,3,WASHINGTON,7225,Restaurants and Other Eating Places,7373018,56,56201637225
F,2015 - 2016,September - November,3,WAYNE,7225,Restaurants and Other Eating Places,16685420,57,57201637225
F,2015 - 2016,September - November,3,WESTCHESTER,7225,Restaurants and Other Eating Places,376647781,58,58201637225
F,2015 - 2016,September - November,3,WYOMING,7225,Restaurants and Other Eating Places,7605777,59,59201637225
F,2015 - 2016,September - November,3,YATES,7225,Restaurants and Other Eating Places,4280308,60,60201637225
F,2015 - 2016,June - August,2,NY STATE,7225,Restaurants and Other Eating Places,8995684621,1,1201627225
F,2015 - 2016,June - August,2,MCTD,7225,Restaurants and Other Eating Places,6766638458,2,2201627225
F,2015 - 2016,June - August,2,ALBANY,7225,Restaurants and Other Eating Places,144697770,3,3201627225
F,2015 - 2016,June - August,2,ALLEGANY,7225,Restaurants and Other Eating Places,7388545,4,4201627225
F,2015 - 2016,June - August,2,BROOME,7225,Restaurants and Other Eating Places,64386424,5,5201627225
F,2015 - 2016,June - August,2,CATTARAUGUS,7225,Restaurants and Other Eating Places,20893430,6,6201627225
F,2015 - 2016,June - August,2,CAYUGA,7225,Restaurants and Other Eating Places,23173144,7,7201627225
F,2015 - 2016,June - August,2,CHAUTAUQUA,7225,Restaurants and Other Eating Places,44642617,8,8201627225
F,2015 - 2016,June - August,2,CHEMUNG,7225,Restaurants and Other Eating Places,29440512,9,9201627225
F,2015 - 2016,June - August,2,CHENANGO,7225,Restaurants and Other Eating Places,7971490,10,10201627225
F,2015 - 2016,June - August,2,CLINTON,7225,Restaurants and Other Eating Places,28020840,11,11201627225
F,2015 - 2016,June - August,2,COLUMBIA,7225,Restaurants and Other Eating Places,18351239,12,12201627225
F,2015 - 2016,June - August,2,CORTLAND,7225,Restaurants and Other Eating Places,13413549,13,13201627225
F,2015 - 2016,June - August,2,DELAWARE,7225,Restaurants and Other Eating Places,8072165,14,14201627225
F,2015 - 2016,June - August,2,DUTCHESS,7225,Restaurants and Other Eating Places,101390725,15,15201627225
F,2015 - 2016,June - August,2,ERIE,7225,Restaurants and Other Eating Places,393890813,16,16201627225
F,2015 - 2016,June - August,2,ESSEX,7225,Restaurants and Other Eating Places,20543469,17,17201627225
F,2015 - 2016,June - August,2,FRANKLIN,7225,Restaurants and Other Eating Places,9633491,18,18201627225
F,2015 - 2016,June - August,2,FULTON,7225,Restaurants and Other Eating Places,13956694,19,19201627225
F,2015 - 2016,June - August,2,GENESEE,7225,Restaurants and Other Eating Places,21848832,20,20201627225
F,2015 - 2016,June - August,2,GREENE,7225,Restaurants and Other Eating Places,15694584,21,21201627225
F,2015 - 2016,June - August,2,HAMILTON,7225,Restaurants and Other Eating Places,3692414,22,22201627225
F,2015 - 2016,June - August,2,HERKIMER,7225,Restaurants and Other Eating Places,18589695,23,23201627225
F,2015 - 2016,June - August,2,JEFFERSON,7225,Restaurants and Other Eating Places,50871166,24,24201627225
F,2015 - 2016,June - August,2,LEWIS,7225,Restaurants and Other Eating Places,4685320,25,25201627225
F,2015 - 2016,June - August,2,LIVINGSTON,7225,Restaurants and Other Eating Places,17724430,26,26201627225
F,2015 - 2016,June - August,2,MADISON,7225,Restaurants and Other Eating Places,17605066,27,27201627225
F,2015 - 2016,June - August,2,MONROE,7225,Restaurants and Other Eating Places,261849797,28,28201627225
F,2015 - 2016,June - August,2,MONTGOMERY,7225,Restaurants and Other Eating Places,12866394,29,29201627225
F,2015 - 2016,June - August,2,NASSAU,7225,Restaurants and Other Eating Places,631299204,30,30201627225
F,2015 - 2016,June - August,2,NIAGARA,7225,Restaurants and Other Eating Places,80419027,31,31201627225
F,2015 - 2016,June - August,2,NY CITY,7225,Restaurants and Other Eating Places,4616384617,32,32201627225
F,2015 - 2016,June - August,2,ONEIDA,7225,Restaurants and Other Eating Places,70151559,33,33201627225
F,2015 - 2016,June - August,2,ONONDAGA,7225,Restaurants and Other Eating Places,187011400,34,34201627225
F,2015 - 2016,June - August,2,ONTARIO,7225,Restaurants and Other Eating Places,52770403,35,35201627225
F,2015 - 2016,June - August,2,ORANGE,7225,Restaurants and Other Eating Places,129426818,36,36201627225
F,2015 - 2016,June - August,2,ORLEANS,7225,Restaurants and Other Eating Places,7057574,37,37201627225
F,2015 - 2016,June - August,2,OSWEGO,7225,Restaurants and Other Eating Places,19700436,38,38201627225
F,2015 - 2016,June - August,2,OTSEGO,7225,Restaurants and Other Eating Places,26744497,39,39201627225
F,2015 - 2016,June - August,2,PUTNAM,7225,Restaurants and Other Eating Places,26227831,40,40201627225
F,2015 - 2016,June - August,2,RENSSELAER,7225,Restaurants and Other Eating Places,41260968,41,41201627225
F,2015 - 2016,June - August,2,ROCKLAND,7225,Restaurants and Other Eating Places,102984035,42,42201627225
F,2015 - 2016,June - August,2,SARATOGA,7225,Restaurants and Other Eating Places,111238405,43,43201627225
F,2015 - 2016,June - August,2,SCHENECTADY,7225,Restaurants and Other Eating Places,42197690,44,44201627225
F,2015 - 2016,June - August,2,SCHOHARIE,7225,Restaurants and Other Eating Places,6169225,45,45201627225
F,2015 - 2016,June - August,2,SCHUYLER,7225,Restaurants and Other Eating Places,7186526,46,46201627225
F,2015 - 2016,June - August,2,SENECA,7225,Restaurants and Other Eating Places,10923373,47,47201627225
F,2015 - 2016,June - August,2,ST LAWRENCE,7225,Restaurants and Other Eating Places,22185939,48,48201627225
F,2015 - 2016,June - August,2,STEUBEN,7225,Restaurants and Other Eating Places,25500577,49,49201627225
F,2015 - 2016,June - August,2,SUFFOLK,7225,Restaurants and Other Eating Places,761678563,50,50201627225
F,2015 - 2016,June - August,2,SULLIVAN,7225,Restaurants and Other Eating Places,17505408,51,51201627225
F,2015 - 2016,June - August,2,TIOGA,7225,Restaurants and Other Eating Places,7675340,52,52201627225
F,2015 - 2016,June - August,2,TOMPKINS,7225,Restaurants and Other Eating Places,36845917,53,53201627225
F,2015 - 2016,June - August,2,ULSTER,7225,Restaurants and Other Eating Places,66914618,54,54201627225
F,2015 - 2016,June - August,2,WARREN,7225,Restaurants and Other Eating Places,66042760,55,55201627225
F,2015 - 2016,June - August,2,WASHINGTON,7225,Restaurants and Other Eating Places,8464059,56,56201627225
F,2015 - 2016,June - August,2,WAYNE,7225,Restaurants and Other Eating Places,18991828,57,57201627225
F,2015 - 2016,June - August,2,WESTCHESTER,7225,Restaurants and Other Eating Places,398623261,58,58201627225
F,2015 - 2016,June - August,2,WYOMING,7225,Restaurants and Other Eating Places,9496133,59,59201627225
F,2015 - 2016,June - August,2,YATES,7225,Restaurants and Other Eating Places,5154589,60,60201627225
F,2015 - 2016,March - May,1,NY STATE,7225,Restaurants and Other Eating Places,8474861800,1,1201617225
F,2015 - 2016,March - May,1,MCTD,7225,Restaurants and Other Eating Places,6459254887,2,2201617225
F,2015 - 2016,March - May,1,ALBANY,7225,Restaurants and Other Eating Places,146524041,3,3201617225
F,2015 - 2016,March - May,1,ALLEGANY,7225,Restaurants and Other Eating Places,6975736,4,4201617225
F,2015 - 2016,March - May,1,BROOME,7225,Restaurants and Other Eating Places,66425857,5,5201617225
F,2015 - 2016,March - May,1,CATTARAUGUS,7225,Restaurants and Other Eating Places,19168652,6,6201617225
F,2015 - 2016,March - May,1,CAYUGA,7225,Restaurants and Other Eating Places,19689315,7,7201617225
F,2015 - 2016,March - May,1,CHAUTAUQUA,7225,Restaurants and Other Eating Places,36440338,8,8201617225
F,2015 - 2016,March - May,1,CHEMUNG,7225,Restaurants and Other Eating Places,29452878,9,9201617225
F,2015 - 2016,March - May,1,CHENANGO,7225,Restaurants and Other Eating Places,7435197,10,10201617225
F,2015 - 2016,March - May,1,CLINTON,7225,Restaurants and Other Eating Places,24787055,11,11201617225
F,2015 - 2016,March - May,1,COLUMBIA,7225,Restaurants and Other Eating Places,14715507,12,12201617225
F,2015 - 2016,March - May,1,CORTLAND,7225,Restaurants and Other Eating Places,13264522,13,13201617225
F,2015 - 2016,March - May,1,DELAWARE,7225,Restaurants and Other Eating Places,6517506,14,14201617225
F,2015 - 2016,March - May,1,DUTCHESS,7225,Restaurants and Other Eating Places,95560217,15,15201617225
F,2015 - 2016,March - May,1,ERIE,7225,Restaurants and Other Eating Places,373931516,16,16201617225
F,2015 - 2016,March - May,1,ESSEX,7225,Restaurants and Other Eating Places,9815320,17,17201617225
F,2015 - 2016,March - May,1,FRANKLIN,7225,Restaurants and Other Eating Places,7220969,18,18201617225
F,2015 - 2016,March - May,1,FULTON,7225,Restaurants and Other Eating Places,12415816,19,19201617225
F,2015 - 2016,March - May,1,GENESEE,7225,Restaurants and Other Eating Places,19082664,20,20201617225
F,2015 - 2016,March - May,1,GREENE,7225,Restaurants and Other Eating Places,12175520,21,21201617225
F,2015 - 2016,March - May,1,HAMILTON,7225,Restaurants and Other Eating Places,793715,22,22201617225
F,2015 - 2016,March - May,1,HERKIMER,7225,Restaurants and Other Eating Places,12528502,23,23201617225
F,2015 - 2016,March - May,1,JEFFERSON,7225,Restaurants and Other Eating Places,40544288,24,24201617225
F,2015 - 2016,March - May,1,LEWIS,7225,Restaurants and Other Eating Places,4135117,25,25201617225
F,2015 - 2016,March - May,1,LIVINGSTON,7225,Restaurants and Other Eating Places,15835297,26,26201617225
F,2015 - 2016,March - May,1,MADISON,7225,Restaurants and Other Eating Places,15404492,27,27201617225
F,2015 - 2016,March - May,1,MONROE,7225,Restaurants and Other Eating Places,259949801,28,28201617225
F,2015 - 2016,March - May,1,MONTGOMERY,7225,Restaurants and Other Eating Places,11232493,29,29201617225
F,2015 - 2016,March - May,1,NASSAU,7225,Restaurants and Other Eating Places,584682352,30,30201617225
F,2015 - 2016,March - May,1,NIAGARA,7225,Restaurants and Other Eating Places,67346551,31,31201617225
F,2015 - 2016,March - May,1,NY CITY,7225,Restaurants and Other Eating Places,4571081770,32,32201617225
F,2015 - 2016,March - May,1,ONEIDA,7225,Restaurants and Other Eating Places,65019831,33,33201617225
F,2015 - 2016,March - May,1,ONONDAGA,7225,Restaurants and Other Eating Places,184486373,34,34201617225
F,2015 - 2016,March - May,1,ONTARIO,7225,Restaurants and Other Eating Places,46524256,35,35201617225
