Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2017 - 2018,September - November,3,JEFFERSON,4441,Building Material and Supplies Dealers,32698894,24,24201834441
F,2017 - 2018,September - November,3,LEWIS,4441,Building Material and Supplies Dealers,5765422,25,25201834441
F,2017 - 2018,September - November,3,LIVINGSTON,4441,Building Material and Supplies Dealers,9253921,26,26201834441
F,2017 - 2018,September - November,3,MADISON,4441,Building Material and Supplies Dealers,15734249,27,27201834441
F,2017 - 2018,September - November,3,MONROE,4441,Building Material and Supplies Dealers,135961198,28,28201834441
F,2017 - 2018,September - November,3,MONTGOMERY,4441,Building Material and Supplies Dealers,16815992,29,29201834441
F,2017 - 2018,September - November,3,NASSAU,4441,Building Material and Supplies Dealers,288808549,30,30201834441
F,2017 - 2018,September - November,3,NIAGARA,4441,Building Material and Supplies Dealers,37969504,31,31201834441
F,2017 - 2018,September - November,3,NY CITY,4441,Building Material and Supplies Dealers,895896427,32,32201834441
F,2017 - 2018,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,50820184,33,33201834441
F,2017 - 2018,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,105137931,34,34201834441
F,2017 - 2018,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,34329966,35,35201834441
F,2017 - 2018,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,88435140,36,36201834441
F,2017 - 2018,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,4420633,37,37201834441
F,2017 - 2018,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,10264113,38,38201834441
F,2017 - 2018,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,18398970,39,39201834441
F,2017 - 2018,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,26489937,40,40201834441
F,2017 - 2018,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,30370276,41,41201834441
F,2017 - 2018,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,60106835,42,42201834441
F,2017 - 2018,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,72940764,43,43201834441
F,2017 - 2018,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,33507457,44,44201834441
F,2017 - 2018,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,3419838,45,45201834441
F,2017 - 2018,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,1810215,46,46201834441
F,2017 - 2018,September - November,3,SENECA,4441,Building Material and Supplies Dealers,9549519,47,47201834441
F,2017 - 2018,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,28797774,48,48201834441
F,2017 - 2018,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,25013592,49,49201834441
F,2017 - 2018,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,468887940,50,50201834441
F,2017 - 2018,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,20161979,51,51201834441
F,2017 - 2018,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,4184231,52,52201834441
F,2017 - 2018,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,21844158,53,53201834441
F,2017 - 2018,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,48455778,54,54201834441
F,2017 - 2018,September - November,3,WARREN,4441,Building Material and Supplies Dealers,30822307,55,55201834441
F,2017 - 2018,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,9315219,56,56201834441
F,2017 - 2018,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,17657454,57,57201834441
F,2017 - 2018,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,220531825,58,58201834441
F,2017 - 2018,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,6402087,59,59201834441
F,2017 - 2018,September - November,3,YATES,4441,Building Material and Supplies Dealers,5722107,60,60201834441
F,2017 - 2018,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,3788587012,1,1201824441
F,2017 - 2018,June - August,2,MCTD,4441,Building Material and Supplies Dealers,2249714728,2,2201824441
F,2017 - 2018,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,78173350,3,3201824441
F,2017 - 2018,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,6010790,4,4201824441
F,2017 - 2018,June - August,2,BROOME,4441,Building Material and Supplies Dealers,45960801,5,5201824441
F,2017 - 2018,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,19144279,6,6201824441
F,2017 - 2018,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,19382663,7,7201824441
F,2017 - 2018,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,29727359,8,8201824441
F,2017 - 2018,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,19779831,9,9201824441
F,2017 - 2018,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,10372978,10,10201824441
F,2017 - 2018,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,25999407,11,11201824441
F,2017 - 2018,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,24109271,12,12201824441
F,2017 - 2018,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,14498619,13,13201824441
F,2017 - 2018,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,14059833,14,14201824441
F,2017 - 2018,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,76477982,15,15201824441
F,2017 - 2018,June - August,2,ERIE,4441,Building Material and Supplies Dealers,209041543,16,16201824441
F,2017 - 2018,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,14428738,17,17201824441
F,2017 - 2018,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,11367677,18,18201824441
F,2017 - 2018,June - August,2,FULTON,4441,Building Material and Supplies Dealers,11715760,19,19201824441
F,2017 - 2018,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,13804350,20,20201824441
F,2017 - 2018,June - August,2,GREENE,4441,Building Material and Supplies Dealers,19967958,21,21201824441
F,2017 - 2018,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,2033302,22,22201824441
F,2017 - 2018,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,13666763,23,23201824441
F,2017 - 2018,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,37393339,24,24201824441
F,2017 - 2018,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,6188082,25,25201824441
F,2017 - 2018,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,10914967,26,26201824441
F,2017 - 2018,June - August,2,MADISON,4441,Building Material and Supplies Dealers,17470701,27,27201824441
F,2017 - 2018,June - August,2,MONROE,4441,Building Material and Supplies Dealers,153279867,28,28201824441
F,2017 - 2018,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,18998740,29,29201824441
F,2017 - 2018,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,308259565,30,30201824441
F,2017 - 2018,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,42814835,31,31201824441
F,2017 - 2018,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,927796030,32,32201824441
F,2017 - 2018,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,56261978,33,33201824441
F,2017 - 2018,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,116704905,34,34201824441
F,2017 - 2018,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,38281588,35,35201824441
F,2017 - 2018,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,93631553,36,36201824441
F,2017 - 2018,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4532175,37,37201824441
F,2017 - 2018,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,10658801,38,38201824441
F,2017 - 2018,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,20426979,39,39201824441
F,2017 - 2018,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,28638655,40,40201824441
F,2017 - 2018,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,30449766,41,41201824441
F,2017 - 2018,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,66073864,42,42201824441
F,2017 - 2018,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,77300577,43,43201824441
F,2017 - 2018,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,35265003,44,44201824441
F,2017 - 2018,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,3453308,45,45201824441
F,2017 - 2018,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,1916268,46,46201824441
F,2017 - 2018,June - August,2,SENECA,4441,Building Material and Supplies Dealers,10702355,47,47201824441
F,2017 - 2018,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,30768763,48,48201824441
F,2017 - 2018,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,28401650,49,49201824441
F,2017 - 2018,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,518453355,50,50201824441
F,2017 - 2018,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,23244371,51,51201824441
F,2017 - 2018,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,4096156,52,52201824441
F,2017 - 2018,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,24825107,53,53201824441
F,2017 - 2018,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,50832801,54,54201824441
F,2017 - 2018,June - August,2,WARREN,4441,Building Material and Supplies Dealers,34385690,55,55201824441
F,2017 - 2018,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,9854947,56,56201824441
F,2017 - 2018,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,19338706,57,57201824441
F,2017 - 2018,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,230560026,58,58201824441
F,2017 - 2018,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,6673373,59,59201824441
F,2017 - 2018,June - August,2,YATES,4441,Building Material and Supplies Dealers,6229455,60,60201824441
F,2017 - 2018,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3513664633,1,1201814441
F,2017 - 2018,March - May,1,MCTD,4441,Building Material and Supplies Dealers,2148863097,2,2201814441
F,2017 - 2018,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,74971310,3,3201814441
F,2017 - 2018,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,4623078,4,4201814441
F,2017 - 2018,March - May,1,BROOME,4441,Building Material and Supplies Dealers,41473592,5,5201814441
F,2017 - 2018,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,16355715,6,6201814441
F,2017 - 2018,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,17750745,7,7201814441
F,2017 - 2018,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,26814453,8,8201814441
F,2017 - 2018,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,18937562,9,9201814441
F,2017 - 2018,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,8685651,10,10201814441
F,2017 - 2018,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,20648932,11,11201814441
F,2017 - 2018,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,20124621,12,12201814441
F,2017 - 2018,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,12371323,13,13201814441
F,2017 - 2018,March - May,1,DELAWARE,4441,Building Material and Supplies Dealers,11265699,14,14201814441
F,2017 - 2018,March - May,1,DUTCHESS,4441,Building Material and Supplies Dealers,70423876,15,15201814441
F,2017 - 2018,March - May,1,ERIE,4441,Building Material and Supplies Dealers,189068237,16,16201814441
F,2017 - 2018,March - May,1,ESSEX,4441,Building Material and Supplies Dealers,10824168,17,17201814441
F,2017 - 2018,March - May,1,FRANKLIN,4441,Building Material and Supplies Dealers,7620000,18,18201814441
F,2017 - 2018,March - May,1,FULTON,4441,Building Material and Supplies Dealers,9183288,19,19201814441
F,2017 - 2018,March - May,1,GENESEE,4441,Building Material and Supplies Dealers,12863956,20,20201814441
F,2017 - 2018,March - May,1,GREENE,4441,Building Material and Supplies Dealers,16447088,21,21201814441
F,2017 - 2018,March - May,1,HAMILTON,4441,Building Material and Supplies Dealers,1273195,22,22201814441
F,2017 - 2018,March - May,1,HERKIMER,4441,Building Material and Supplies Dealers,11976082,23,23201814441
F,2017 - 2018,March - May,1,JEFFERSON,4441,Building Material and Supplies Dealers,30203150,24,24201814441
F,2017 - 2018,March - May,1,LEWIS,4441,Building Material and Supplies Dealers,4708867,25,25201814441
F,2017 - 2018,March - May,1,LIVINGSTON,4441,Building Material and Supplies Dealers,8642988,26,26201814441
F,2017 - 2018,March - May,1,MADISON,4441,Building Material and Supplies Dealers,15933157,27,27201814441
F,2017 - 2018,March - May,1,MONROE,4441,Building Material and Supplies Dealers,142863069,28,28201814441
F,2017 - 2018,March - May,1,MONTGOMERY,4441,Building Material and Supplies Dealers,16901699,29,29201814441
F,2017 - 2018,March - May,1,NASSAU,4441,Building Material and Supplies Dealers,298300497,30,30201814441
F,2017 - 2018,March - May,1,NIAGARA,4441,Building Material and Supplies Dealers,39030577,31,31201814441
F,2017 - 2018,March - May,1,NY CITY,4441,Building Material and Supplies Dealers,863538592,32,32201814441
F,2017 - 2018,March - May,1,ONEIDA,4441,Building Material and Supplies Dealers,48604216,33,33201814441
F,2017 - 2018,March - May,1,ONONDAGA,4441,Building Material and Supplies Dealers,104458912,34,34201814441
F,2017 - 2018,March - May,1,ONTARIO,4441,Building Material and Supplies Dealers,34204137,35,35201814441
F,2017 - 2018,March - May,1,ORANGE,4441,Building Material and Supplies Dealers,90476122,36,36201814441
F,2017 - 2018,March - May,1,ORLEANS,4441,Building Material and Supplies Dealers,4101878,37,37201814441
F,2017 - 2018,March - May,1,OSWEGO,4441,Building Material and Supplies Dealers,8810411,38,38201814441
F,2017 - 2018,March - May,1,OTSEGO,4441,Building Material and Supplies Dealers,17420867,39,39201814441
F,2017 - 2018,March - May,1,PUTNAM,4441,Building Material and Supplies Dealers,27674304,40,40201814441
F,2017 - 2018,March - May,1,RENSSELAER,4441,Building Material and Supplies Dealers,28123619,41,41201814441
F,2017 - 2018,March - May,1,ROCKLAND,4441,Building Material and Supplies Dealers,64389682,42,42201814441
F,2017 - 2018,March - May,1,SARATOGA,4441,Building Material and Supplies Dealers,69409207,43,43201814441
F,2017 - 2018,March - May,1,SCHENECTADY,4441,Building Material and Supplies Dealers,32454704,44,44201814441
F,2017 - 2018,March - May,1,SCHOHARIE,4441,Building Material and Supplies Dealers,2945208,45,45201814441
F,2017 - 2018,March - May,1,SCHUYLER,4441,Building Material and Supplies Dealers,1712530,46,46201814441
